timeStamp,detectorID,averageSpeed,100VehiclesPerHour,dayOfWeek,onerHourBefore100VehiclesPerHour
5:30:00 PM,89,62,1,Wed,3
5:32:00 PM,89,0,0,Wed,0
5:34:00 PM,89,80,5,Wed,0
5:36:00 PM,89,80,5,Wed,3
5:38:00 PM,89,84,5,Wed,0
5:40:00 PM,89,72,3,Wed,0
5:42:00 PM,89,71,5,Wed,1
5:44:00 PM,89,82,1,Wed,1
5:46:00 PM,89,79,3,Wed,0
5:48:00 PM,89,79,3,Wed,1
5:50:00 PM,89,89,1,Wed,0
5:52:00 PM,89,79,5,Wed,1
5:54:00 PM,89,71,9,Wed,0
5:56:00 PM,89,84,10,Wed,0
5:58:00 PM,89,68,5,Wed,0
6:00:00 PM,89,70,18,Wed,0
6:02:00 PM,89,75,10,Wed,0
6:04:00 PM,89,67,19,Wed,1
6:06:00 PM,89,70,10,Wed,1
6:08:00 PM,89,71,9,Wed,0
6:10:00 PM,89,64,16,Wed,1
6:12:00 PM,89,75,9,Wed,0
6:14:00 PM,89,64,16,Wed,0
6:16:00 PM,89,73,12,Wed,3
6:18:00 PM,89,72,10,Wed,0
6:20:00 PM,89,68,12,Wed,5
6:22:00 PM,89,62,7,Wed,1
6:24:00 PM,89,69,5,Wed,0
6:26:00 PM,89,71,5,Wed,0
6:28:00 PM,89,76,1,Wed,0
6:30:00 PM,89,76,1,Wed,1
6:32:00 PM,89,76,1,Wed,0
6:34:00 PM,89,76,1,Wed,5
6:36:00 PM,89,76,1,Wed,5
6:38:00 PM,89,76,1,Wed,5
6:40:00 PM,89,76,1,Wed,3
6:42:00 PM,89,76,1,Wed,5
6:44:00 PM,89,76,1,Wed,1
6:46:00 PM,89,76,1,Wed,3
6:48:00 PM,89,76,1,Wed,3
6:50:00 PM,89,76,1,Wed,1
6:52:00 PM,89,76,1,Wed,5
6:54:00 PM,89,76,1,Wed,9
6:56:00 PM,89,76,1,Wed,10
6:58:00 PM,89,76,1,Wed,5
7:00:00 PM,89,76,1,Wed,18
7:02:00 PM,89,76,1,Wed,10
7:04:00 PM,89,76,1,Wed,19
7:06:00 PM,89,76,1,Wed,10
7:08:00 PM,89,76,1,Wed,9
7:10:00 PM,89,76,1,Wed,16
7:12:00 PM,89,76,1,Wed,9
7:14:00 PM,89,76,1,Wed,16
7:16:00 PM,89,76,1,Wed,12
7:18:00 PM,89,76,1,Wed,10
7:20:00 PM,89,76,1,Wed,12
7:22:00 PM,89,76,1,Wed,7
7:24:00 PM,89,76,1,Wed,5
7:26:00 PM,89,76,1,Wed,5
7:28:00 PM,89,76,1,Wed,1
7:30:00 PM,89,76,1,Wed,1
7:32:00 PM,89,76,1,Wed,1
7:34:00 PM,89,76,1,Wed,1
7:36:00 PM,89,76,1,Wed,1
7:38:00 PM,89,76,1,Wed,1
7:40:00 PM,89,76,1,Wed,1
7:42:00 PM,89,76,1,Wed,1
7:44:00 PM,89,76,1,Wed,1
7:46:00 PM,89,76,1,Wed,1
7:48:00 PM,89,76,1,Wed,1
7:50:00 PM,89,76,1,Wed,1
7:52:00 PM,89,76,1,Wed,1
7:54:00 PM,89,76,1,Wed,1
7:56:00 PM,89,76,1,Wed,1
7:58:00 PM,89,76,1,Wed,1
8:00:00 PM,89,76,1,Wed,1
8:02:00 PM,89,76,1,Wed,1
8:04:00 PM,89,76,1,Wed,1
8:06:00 PM,89,76,1,Wed,1
8:08:00 PM,89,76,1,Wed,1
8:10:00 PM,89,76,1,Wed,1
8:12:00 PM,89,76,1,Wed,1
8:14:00 PM,89,76,1,Wed,1
8:16:00 PM,89,76,1,Wed,1
8:18:00 PM,89,76,1,Wed,1
8:20:00 PM,89,76,1,Wed,1
8:22:00 PM,89,76,1,Wed,1
8:24:00 PM,89,76,1,Wed,1
8:26:00 PM,89,76,1,Wed,1
8:28:00 PM,89,76,1,Wed,1
8:30:00 PM,89,76,1,Wed,1
8:32:00 PM,89,76,1,Wed,1
8:34:00 PM,89,76,1,Wed,1
8:36:00 PM,89,76,1,Wed,1
8:38:00 PM,89,76,1,Wed,1
8:40:00 PM,89,76,1,Wed,1
8:42:00 PM,89,76,1,Wed,1
8:44:00 PM,89,76,1,Wed,1
8:46:00 PM,89,76,1,Wed,1
8:48:00 PM,89,76,1,Wed,1
8:50:00 PM,89,76,1,Wed,1
8:52:00 PM,89,76,1,Wed,1
8:54:00 PM,89,76,1,Wed,1
8:56:00 PM,89,76,1,Wed,1
8:58:00 PM,89,76,1,Wed,1
9:00:00 PM,89,76,1,Wed,1
9:02:00 PM,89,76,1,Wed,1
9:04:00 PM,89,76,1,Wed,1
9:06:00 PM,89,76,1,Wed,1
9:08:00 PM,89,76,1,Wed,1
9:10:00 PM,89,76,1,Wed,1
9:12:00 PM,89,76,1,Wed,1
9:14:00 PM,89,76,1,Wed,1
9:16:00 PM,89,76,1,Wed,1
9:18:00 PM,89,76,1,Wed,1
9:20:00 PM,89,76,1,Wed,1
9:22:00 PM,89,76,1,Wed,1
9:24:00 PM,89,76,1,Wed,1
9:26:00 PM,89,76,1,Wed,1
9:28:00 PM,89,76,1,Wed,1
9:30:00 PM,89,76,1,Wed,1
9:32:00 PM,89,76,1,Wed,1
9:34:00 PM,89,76,1,Wed,1
9:36:00 PM,89,76,1,Wed,1
9:38:00 PM,89,76,1,Wed,1
9:40:00 PM,89,76,1,Wed,1
9:42:00 PM,89,76,1,Wed,1
9:44:00 PM,89,76,1,Wed,1
9:46:00 PM,89,76,1,Wed,1
9:48:00 PM,89,76,1,Wed,1
9:50:00 PM,89,76,1,Wed,1
9:52:00 PM,89,76,1,Wed,1
9:54:00 PM,89,76,1,Wed,1
9:56:00 PM,89,76,1,Wed,1
9:58:00 PM,89,76,1,Wed,1
10:00:00 PM,89,76,1,Wed,1
10:02:00 PM,89,76,1,Wed,1
10:04:00 PM,89,76,1,Wed,1
10:06:00 PM,89,76,1,Wed,1
10:08:00 PM,89,76,1,Wed,1
10:10:00 PM,89,76,1,Wed,1
10:12:00 PM,89,76,1,Wed,1
10:14:00 PM,89,76,1,Wed,1
10:16:00 PM,89,76,1,Wed,1
10:18:00 PM,89,76,1,Wed,1
10:20:00 PM,89,76,1,Wed,1
10:22:00 PM,89,76,1,Wed,1
10:24:00 PM,89,76,1,Wed,1
10:26:00 PM,89,76,1,Wed,1
10:28:00 PM,89,76,1,Wed,1
10:30:00 PM,89,76,1,Wed,1
10:32:00 PM,89,76,1,Wed,1
10:34:00 PM,89,76,1,Wed,1
10:36:00 PM,89,76,1,Wed,1
10:38:00 PM,89,76,1,Wed,1
10:40:00 PM,89,76,1,Wed,1
10:42:00 PM,89,76,1,Wed,1
10:44:00 PM,89,76,1,Wed,1
10:46:00 PM,89,76,1,Wed,1
10:48:00 PM,89,76,1,Wed,1
10:50:00 PM,89,76,1,Wed,1
10:52:00 PM,89,76,1,Wed,1
10:54:00 PM,89,76,1,Wed,1
10:56:00 PM,89,76,1,Wed,1
10:58:00 PM,89,76,1,Wed,1
11:00:00 PM,89,76,1,Wed,1
11:02:00 PM,89,76,1,Wed,1
11:04:00 PM,89,76,1,Wed,1
11:06:00 PM,89,76,1,Wed,1
11:08:00 PM,89,76,1,Wed,1
11:10:00 PM,89,76,1,Wed,1
11:12:00 PM,89,76,1,Wed,1
11:14:00 PM,89,76,1,Wed,1
11:16:00 PM,89,76,1,Wed,1
11:18:00 PM,89,76,1,Wed,1
11:20:00 PM,89,76,1,Wed,1
11:22:00 PM,89,76,1,Wed,1
11:24:00 PM,89,76,1,Wed,1
11:26:00 PM,89,76,1,Wed,1
11:28:00 PM,89,76,1,Wed,1
11:30:00 PM,89,76,1,Wed,1
11:32:00 PM,89,76,1,Wed,1
11:34:00 PM,89,76,1,Wed,1
11:36:00 PM,89,76,1,Wed,1
11:38:00 PM,89,76,1,Wed,1
11:40:00 PM,89,76,1,Wed,1
11:42:00 PM,89,76,1,Wed,1
11:44:00 PM,89,76,1,Wed,1
11:46:00 PM,89,76,1,Wed,1
11:48:00 PM,89,76,1,Wed,1
11:50:00 PM,89,76,1,Wed,1
11:52:00 PM,89,76,1,Wed,1
11:54:00 PM,89,76,1,Wed,1
11:56:00 PM,89,76,1,Wed,1
11:58:00 PM,89,76,1,Wed,1
12:00:00 AM,89,76,1,Wed,1
12:02:00 AM,89,76,1,Wed,1
12:04:00 AM,89,76,1,Wed,1
12:06:00 AM,89,76,1,Wed,1
12:08:00 AM,89,76,1,Wed,1
12:10:00 AM,89,76,1,Wed,1
12:12:00 AM,89,76,1,Wed,1
12:14:00 AM,89,76,1,Wed,1
12:16:00 AM,89,76,1,Wed,1
12:18:00 AM,89,76,1,Wed,1
12:20:00 AM,89,76,1,Wed,1
12:22:00 AM,89,76,1,Wed,1
12:24:00 AM,89,76,1,Wed,1
12:26:00 AM,89,76,1,Wed,1
12:28:00 AM,89,76,1,Wed,1
12:30:00 AM,89,76,1,Wed,1
12:32:00 AM,89,76,1,Wed,1
12:34:00 AM,89,76,1,Wed,1
12:36:00 AM,89,76,1,Wed,1
12:38:00 AM,89,76,1,Wed,1
12:40:00 AM,89,76,1,Wed,1
12:42:00 AM,89,76,1,Wed,1
12:44:00 AM,89,76,1,Wed,1
12:46:00 AM,89,76,1,Wed,1
12:48:00 AM,89,76,1,Wed,1
12:50:00 AM,89,76,1,Wed,1
12:52:00 AM,89,76,1,Wed,1
12:54:00 AM,89,76,1,Wed,1
12:56:00 AM,89,76,1,Wed,1
12:58:00 AM,89,76,1,Wed,1
1:00:00 AM,89,76,1,Wed,1
1:02:00 AM,89,76,1,Wed,1
1:04:00 AM,89,76,1,Wed,1
1:06:00 AM,89,76,1,Wed,1
1:08:00 AM,89,76,1,Wed,1
1:10:00 AM,89,76,1,Wed,1
1:12:00 AM,89,76,1,Wed,1
1:14:00 AM,89,76,1,Wed,1
1:16:00 AM,89,76,1,Wed,1
1:18:00 AM,89,76,1,Wed,1
1:20:00 AM,89,76,1,Wed,1
1:22:00 AM,89,76,1,Wed,1
1:24:00 AM,89,76,1,Wed,1
1:26:00 AM,89,76,1,Wed,1
1:28:00 AM,89,76,1,Wed,1
1:30:00 AM,89,76,1,Wed,1
1:32:00 AM,89,76,1,Wed,1
1:34:00 AM,89,76,1,Wed,1
1:36:00 AM,89,76,1,Wed,1
1:38:00 AM,89,76,1,Wed,1
1:40:00 AM,89,76,1,Wed,1
1:42:00 AM,89,76,1,Wed,1
1:44:00 AM,89,76,1,Wed,1
1:46:00 AM,89,76,1,Wed,1
1:48:00 AM,89,76,1,Wed,1
1:50:00 AM,89,76,1,Wed,1
1:52:00 AM,89,76,1,Wed,1
1:54:00 AM,89,76,1,Wed,1
1:56:00 AM,89,76,1,Wed,1
1:58:00 AM,89,76,1,Wed,1
2:00:00 AM,89,76,1,Wed,1
2:02:00 AM,89,76,1,Wed,1
2:04:00 AM,89,76,1,Wed,1
2:06:00 AM,89,76,1,Wed,1
2:08:00 AM,89,76,1,Wed,1
2:10:00 AM,89,76,1,Wed,1
2:12:00 AM,89,76,1,Wed,1
2:14:00 AM,89,76,1,Wed,1
2:16:00 AM,89,76,1,Wed,1
2:18:00 AM,89,76,1,Wed,1
2:20:00 AM,89,76,1,Wed,1
2:22:00 AM,89,76,1,Wed,1
2:24:00 AM,89,76,1,Wed,1
2:26:00 AM,89,76,1,Wed,1
2:28:00 AM,89,76,1,Wed,1
2:30:00 AM,89,76,1,Wed,1
2:32:00 AM,89,76,1,Wed,1
2:34:00 AM,89,76,1,Wed,1
2:36:00 AM,89,76,1,Wed,1
2:38:00 AM,89,76,1,Wed,1
2:40:00 AM,89,76,1,Wed,1
2:42:00 AM,89,76,1,Wed,1
2:44:00 AM,89,76,1,Wed,1
2:46:00 AM,89,76,1,Wed,1
2:48:00 AM,89,76,1,Wed,1
2:50:00 AM,89,76,1,Wed,1
2:52:00 AM,89,76,1,Wed,1
2:54:00 AM,89,76,1,Wed,1
2:56:00 AM,89,76,1,Wed,1
2:58:00 AM,89,76,1,Wed,1
3:00:00 AM,89,76,1,Wed,1
3:02:00 AM,89,76,1,Wed,1
3:04:00 AM,89,76,1,Wed,1
3:06:00 AM,89,76,1,Wed,1
3:08:00 AM,89,76,1,Wed,1
3:10:00 AM,89,76,1,Wed,1
3:12:00 AM,89,76,1,Wed,1
3:14:00 AM,89,76,1,Wed,1
3:16:00 AM,89,76,1,Wed,1
3:18:00 AM,89,76,1,Wed,1
3:20:00 AM,89,76,1,Wed,1
3:22:00 AM,89,76,1,Wed,1
3:24:00 AM,89,76,1,Wed,1
3:26:00 AM,89,76,1,Wed,1
3:28:00 AM,89,76,1,Wed,1
3:30:00 AM,89,76,1,Wed,1
3:32:00 AM,89,76,1,Wed,1
3:34:00 AM,89,76,1,Wed,1
3:36:00 AM,89,76,1,Wed,1
3:38:00 AM,89,76,1,Wed,1
3:40:00 AM,89,76,1,Wed,1
3:42:00 AM,89,76,1,Wed,1
3:44:00 AM,89,76,1,Wed,1
3:46:00 AM,89,76,1,Wed,1
3:48:00 AM,89,76,1,Wed,1
3:50:00 AM,89,76,1,Wed,1
3:52:00 AM,89,76,1,Wed,1
3:54:00 AM,89,76,1,Wed,1
3:56:00 AM,89,76,1,Wed,1
3:58:00 AM,89,76,1,Wed,1
4:00:00 AM,89,76,1,Wed,1
4:02:00 AM,89,76,1,Wed,1
4:04:00 AM,89,76,1,Wed,1
4:06:00 AM,89,76,1,Wed,1
4:08:00 AM,89,76,1,Wed,1
4:10:00 AM,89,76,1,Wed,1
4:12:00 AM,89,76,1,Wed,1
4:14:00 AM,89,76,1,Wed,1
4:16:00 AM,89,76,1,Wed,1
4:18:00 AM,89,76,1,Wed,1
4:20:00 AM,89,76,1,Wed,1
4:22:00 AM,89,76,1,Wed,1
4:24:00 AM,89,76,1,Wed,1
4:26:00 AM,89,76,1,Wed,1
4:28:00 AM,89,76,1,Wed,1
4:30:00 AM,89,76,1,Wed,1
4:32:00 AM,89,76,1,Wed,1
4:34:00 AM,89,76,1,Wed,1
4:36:00 AM,89,76,1,Wed,1
4:38:00 AM,89,76,1,Wed,1
4:40:00 AM,89,76,1,Wed,1
4:42:00 AM,89,76,1,Wed,1
4:44:00 AM,89,76,1,Wed,1
4:46:00 AM,89,76,1,Wed,1
4:48:00 AM,89,76,1,Wed,1
4:50:00 AM,89,76,1,Wed,1
4:52:00 AM,89,76,1,Wed,1
4:54:00 AM,89,76,1,Wed,1
4:56:00 AM,89,76,1,Wed,1
4:58:00 AM,89,76,1,Wed,1
5:00:00 AM,89,76,1,Wed,1
5:02:00 AM,89,76,1,Wed,1
5:04:00 AM,89,76,1,Wed,1
5:06:00 AM,89,76,1,Wed,1
5:08:00 AM,89,76,1,Wed,1
5:10:00 AM,89,76,1,Wed,1
5:12:00 AM,89,76,1,Wed,1
5:14:00 AM,89,76,1,Wed,1
5:16:00 AM,89,76,1,Wed,1
5:18:00 AM,89,76,1,Wed,1
5:20:00 AM,89,76,1,Wed,1
5:22:00 AM,89,76,1,Wed,1
5:24:00 AM,89,76,1,Wed,1
5:26:00 AM,89,76,1,Wed,1
5:28:00 AM,89,76,1,Wed,1
5:30:00 AM,89,76,1,Wed,1
5:32:00 AM,89,76,1,Wed,1
5:34:00 AM,89,76,1,Wed,1
5:36:00 AM,89,76,1,Wed,1
5:38:00 AM,89,76,1,Wed,1
5:40:00 AM,89,76,1,Wed,1
5:42:00 AM,89,76,1,Wed,1
5:44:00 AM,89,76,1,Wed,1
5:46:00 AM,89,76,1,Wed,1
5:48:00 AM,89,76,1,Wed,1
5:50:00 AM,89,76,1,Wed,1
5:52:00 AM,89,76,1,Wed,1
5:54:00 AM,89,76,1,Wed,1
5:56:00 AM,89,76,1,Wed,1
5:58:00 AM,89,76,1,Wed,1
6:00:00 AM,89,76,1,Wed,1
6:02:00 AM,89,76,1,Wed,1
6:04:00 AM,89,76,1,Wed,1
6:06:00 AM,89,76,1,Wed,1
6:08:00 AM,89,76,1,Wed,1
6:10:00 AM,89,76,1,Wed,1
6:12:00 AM,89,76,1,Wed,1
6:14:00 AM,89,76,1,Wed,1
6:16:00 AM,89,76,1,Wed,1
6:18:00 AM,89,76,1,Wed,1
6:20:00 AM,89,76,1,Wed,1
6:22:00 AM,89,76,1,Wed,1
6:24:00 AM,89,76,1,Wed,1
6:26:00 AM,89,76,1,Wed,1
6:28:00 AM,89,76,1,Wed,1
6:30:00 AM,89,76,1,Wed,1
6:32:00 AM,89,76,1,Wed,1
6:34:00 AM,89,76,1,Wed,1
6:36:00 AM,89,76,1,Wed,1
6:38:00 AM,89,76,1,Wed,1
6:40:00 AM,89,76,1,Wed,1
6:42:00 AM,89,76,1,Wed,1
6:44:00 AM,89,76,1,Wed,1
6:46:00 AM,89,76,1,Wed,1
6:48:00 AM,89,76,1,Wed,1
6:50:00 AM,89,76,1,Wed,1
6:52:00 AM,89,76,1,Wed,1
6:54:00 AM,89,76,1,Wed,1
6:56:00 AM,89,76,1,Wed,1
6:58:00 AM,89,76,1,Wed,1
7:00:00 AM,89,76,1,Wed,1
7:02:00 AM,89,76,1,Wed,1
7:04:00 AM,89,76,1,Wed,1
7:06:00 AM,89,76,1,Wed,1
7:08:00 AM,89,76,1,Wed,1
7:10:00 AM,89,76,1,Wed,1
7:12:00 AM,89,76,1,Wed,1
7:14:00 AM,89,76,1,Wed,1
7:16:00 AM,89,76,1,Wed,1
7:18:00 AM,89,76,1,Wed,1
7:20:00 AM,89,76,1,Wed,1
7:22:00 AM,89,76,1,Wed,1
7:24:00 AM,89,76,1,Wed,1
7:26:00 AM,89,76,1,Wed,1
7:28:00 AM,89,76,1,Wed,1
7:30:00 AM,89,76,1,Wed,1
7:32:00 AM,89,76,1,Wed,1
7:34:00 AM,89,76,1,Wed,1
7:36:00 AM,89,76,1,Wed,1
7:38:00 AM,89,76,1,Wed,1
7:40:00 AM,89,76,1,Wed,1
7:42:00 AM,89,76,1,Wed,1
7:44:00 AM,89,76,1,Wed,1
7:46:00 AM,89,76,1,Wed,1
7:48:00 AM,89,76,1,Wed,1
7:50:00 AM,89,76,1,Wed,1
7:52:00 AM,89,76,1,Wed,1
7:54:00 AM,89,76,1,Wed,1
7:56:00 AM,89,76,1,Wed,1
7:58:00 AM,89,76,1,Wed,1
8:00:00 AM,89,76,1,Wed,1
8:02:00 AM,89,76,1,Wed,1
8:04:00 AM,89,76,1,Wed,1
8:06:00 AM,89,76,1,Wed,1
8:08:00 AM,89,76,1,Wed,1
8:10:00 AM,89,76,1,Wed,1
8:12:00 AM,89,76,1,Wed,1
8:14:00 AM,89,76,1,Wed,1
8:16:00 AM,89,76,1,Wed,1
8:18:00 AM,89,76,1,Wed,1
8:20:00 AM,89,76,1,Wed,1
8:22:00 AM,89,76,1,Wed,1
8:24:00 AM,89,76,1,Wed,1
8:26:00 AM,89,76,1,Wed,1
8:28:00 AM,89,76,1,Wed,1
8:30:00 AM,89,76,1,Wed,1
8:32:00 AM,89,76,1,Wed,1
8:34:00 AM,89,76,1,Wed,1
8:36:00 AM,89,76,1,Wed,1
8:38:00 AM,89,76,1,Wed,1
8:40:00 AM,89,76,1,Wed,1
8:42:00 AM,89,76,1,Wed,1
8:44:00 AM,89,76,1,Wed,1
8:46:00 AM,89,76,1,Wed,1
8:48:00 AM,89,76,1,Wed,1
8:50:00 AM,89,76,1,Wed,1
8:52:00 AM,89,76,1,Wed,1
8:54:00 AM,89,76,1,Wed,1
8:56:00 AM,89,76,1,Wed,1
8:58:00 AM,89,76,1,Wed,1
9:00:00 AM,89,76,1,Wed,1
9:02:00 AM,89,76,1,Wed,1
9:04:00 AM,89,76,1,Wed,1
9:06:00 AM,89,76,1,Wed,1
9:08:00 AM,89,76,1,Wed,1
9:10:00 AM,89,76,1,Wed,1
9:12:00 AM,89,76,1,Wed,1
9:14:00 AM,89,76,1,Wed,1
9:16:00 AM,89,76,1,Wed,1
9:18:00 AM,89,76,1,Wed,1
9:20:00 AM,89,76,1,Wed,1
9:22:00 AM,89,76,1,Wed,1
9:24:00 AM,89,76,1,Wed,1
9:26:00 AM,89,76,1,Wed,1
9:28:00 AM,89,76,1,Wed,1
9:30:00 AM,89,76,1,Wed,1
9:32:00 AM,89,76,1,Wed,1
9:34:00 AM,89,76,1,Wed,1
9:36:00 AM,89,76,1,Wed,1
9:38:00 AM,89,76,1,Wed,1
9:40:00 AM,89,76,1,Wed,1
9:42:00 AM,89,76,1,Wed,1
9:44:00 AM,89,76,1,Wed,1
9:46:00 AM,89,76,1,Wed,1
9:48:00 AM,89,76,1,Wed,1
9:50:00 AM,89,76,1,Wed,1
9:52:00 AM,89,76,1,Wed,1
9:54:00 AM,89,76,1,Wed,1
9:56:00 AM,89,76,1,Wed,1
9:58:00 AM,89,76,1,Wed,1
10:00:00 AM,89,76,1,Wed,1
10:02:00 AM,89,76,1,Wed,1
10:04:00 AM,89,76,1,Wed,1
10:06:00 AM,89,76,1,Wed,1
10:08:00 AM,89,76,1,Wed,1
10:10:00 AM,89,76,1,Wed,1
10:12:00 AM,89,76,1,Wed,1
10:14:00 AM,89,76,1,Wed,1
10:16:00 AM,89,76,1,Wed,1
10:18:00 AM,89,76,1,Wed,1
10:20:00 AM,89,76,1,Wed,1
10:22:00 AM,89,76,1,Wed,1
10:24:00 AM,89,76,1,Wed,1
10:26:00 AM,89,76,1,Wed,1
10:28:00 AM,89,76,1,Wed,1
10:30:00 AM,89,76,1,Wed,1
10:32:00 AM,89,76,1,Wed,1
10:34:00 AM,89,76,1,Wed,1
10:36:00 AM,89,76,1,Wed,1
10:38:00 AM,89,76,1,Wed,1
10:40:00 AM,89,76,1,Wed,1
10:42:00 AM,89,76,1,Wed,1
10:44:00 AM,89,76,1,Wed,1
10:46:00 AM,89,76,1,Wed,1
10:48:00 AM,89,76,1,Wed,1
10:50:00 AM,89,76,1,Wed,1
10:52:00 AM,89,76,1,Wed,1
10:54:00 AM,89,76,1,Wed,1
10:56:00 AM,89,76,1,Wed,1
10:58:00 AM,89,76,1,Wed,1
11:00:00 AM,89,76,1,Wed,1
11:02:00 AM,89,76,1,Wed,1
11:04:00 AM,89,76,1,Wed,1
11:06:00 AM,89,76,1,Wed,1
11:08:00 AM,89,76,1,Wed,1
11:10:00 AM,89,76,1,Wed,1
11:12:00 AM,89,76,1,Wed,1
11:14:00 AM,89,76,1,Wed,1
11:16:00 AM,89,76,1,Wed,1
11:18:00 AM,89,76,1,Wed,1
11:20:00 AM,89,76,1,Wed,1
11:22:00 AM,89,76,1,Wed,1
11:24:00 AM,89,76,1,Wed,1
11:26:00 AM,89,76,1,Wed,1
11:28:00 AM,89,76,1,Wed,1
11:30:00 AM,89,76,1,Wed,1
11:32:00 AM,89,76,1,Wed,1
11:34:00 AM,89,76,1,Wed,1
11:36:00 AM,89,76,1,Wed,1
11:38:00 AM,89,76,1,Wed,1
11:40:00 AM,89,76,1,Wed,1
11:42:00 AM,89,76,1,Wed,1
11:44:00 AM,89,76,1,Wed,1
11:46:00 AM,89,76,1,Wed,1
11:48:00 AM,89,76,1,Wed,1
11:50:00 AM,89,76,1,Wed,1
11:52:00 AM,89,76,1,Wed,1
11:54:00 AM,89,76,1,Wed,1
11:56:00 AM,89,76,1,Wed,1
11:58:00 AM,89,76,1,Wed,1
12:00:00 PM,89,76,1,Wed,1
12:02:00 PM,89,76,1,Wed,1
12:04:00 PM,89,76,1,Wed,1
12:06:00 PM,89,76,1,Wed,1
12:08:00 PM,89,76,1,Wed,1
12:10:00 PM,89,76,1,Wed,1
12:12:00 PM,89,76,1,Wed,1
12:14:00 PM,89,76,1,Wed,1
12:16:00 PM,89,76,1,Wed,1
12:18:00 PM,89,76,1,Wed,1
12:20:00 PM,89,76,1,Wed,1
12:22:00 PM,89,76,1,Wed,1
12:24:00 PM,89,76,1,Wed,1
12:26:00 PM,89,76,1,Wed,1
12:28:00 PM,89,76,1,Wed,1
12:30:00 PM,89,76,1,Wed,1
12:32:00 PM,89,76,1,Wed,1
12:34:00 PM,89,76,1,Wed,1
12:36:00 PM,89,76,1,Wed,1
12:38:00 PM,89,76,1,Wed,1
12:40:00 PM,89,76,1,Wed,1
12:42:00 PM,89,76,1,Wed,1
12:44:00 PM,89,76,1,Wed,1
12:46:00 PM,89,76,1,Wed,1
12:48:00 PM,89,76,1,Wed,1
12:50:00 PM,89,76,1,Wed,1
12:52:00 PM,89,76,1,Wed,1
12:54:00 PM,89,76,1,Wed,1
12:56:00 PM,89,76,1,Wed,1
12:58:00 PM,89,76,1,Wed,1
1:00:00 PM,89,76,1,Wed,1
1:02:00 PM,89,76,1,Wed,1
1:04:00 PM,89,76,1,Wed,1
1:06:00 PM,89,76,1,Wed,1
1:08:00 PM,89,76,1,Wed,1
1:10:00 PM,89,76,1,Wed,1
1:12:00 PM,89,76,1,Wed,1
1:14:00 PM,89,76,1,Wed,1
1:16:00 PM,89,76,1,Wed,1
1:18:00 PM,89,76,1,Wed,1
1:20:00 PM,89,76,1,Wed,1
1:22:00 PM,89,76,1,Wed,1
1:24:00 PM,89,76,1,Wed,1
1:26:00 PM,89,76,1,Wed,1
1:28:00 PM,89,76,1,Wed,1
1:30:00 PM,89,76,1,Wed,1
1:32:00 PM,89,76,1,Wed,1
1:34:00 PM,89,76,1,Wed,1
1:36:00 PM,89,76,1,Wed,1
1:38:00 PM,89,76,1,Wed,1
1:40:00 PM,89,76,1,Wed,1
1:42:00 PM,89,76,1,Wed,1
1:44:00 PM,89,76,1,Wed,1
1:46:00 PM,89,76,1,Wed,1
1:48:00 PM,89,76,1,Wed,1
1:50:00 PM,89,76,1,Wed,1
1:52:00 PM,89,76,1,Wed,1
1:54:00 PM,89,76,1,Wed,1
1:56:00 PM,89,76,1,Wed,1
1:58:00 PM,89,76,1,Wed,1
2:00:00 PM,89,76,1,Wed,1
2:02:00 PM,89,76,1,Wed,1
2:04:00 PM,89,76,1,Wed,1
2:06:00 PM,89,76,1,Wed,1
2:08:00 PM,89,76,1,Wed,1
2:10:00 PM,89,76,1,Wed,1
2:12:00 PM,89,76,1,Wed,1
2:14:00 PM,89,76,1,Wed,1
2:16:00 PM,89,76,1,Wed,1
2:18:00 PM,89,76,1,Wed,1
2:20:00 PM,89,76,1,Wed,1
2:22:00 PM,89,76,1,Wed,1
2:24:00 PM,89,76,1,Wed,1
2:26:00 PM,89,76,1,Wed,1
2:28:00 PM,89,76,1,Wed,1
2:30:00 PM,89,76,1,Wed,1
2:32:00 PM,89,76,1,Wed,1
2:34:00 PM,89,76,1,Wed,1
2:36:00 PM,89,76,1,Wed,1
2:38:00 PM,89,76,1,Wed,1
2:40:00 PM,89,76,1,Wed,1
2:42:00 PM,89,76,1,Wed,1
2:44:00 PM,89,76,1,Wed,1
2:46:00 PM,89,76,1,Wed,1
2:48:00 PM,89,76,1,Wed,1
2:50:00 PM,89,76,1,Wed,1
2:52:00 PM,89,76,1,Wed,1
2:54:00 PM,89,76,1,Wed,1
2:56:00 PM,89,76,1,Wed,1
2:58:00 PM,89,76,1,Wed,1
3:00:00 PM,89,76,1,Wed,1
3:02:00 PM,89,76,1,Wed,1
3:04:00 PM,89,76,1,Wed,1
3:06:00 PM,89,76,1,Wed,1
3:08:00 PM,89,76,1,Wed,1
3:10:00 PM,89,76,1,Wed,1
3:12:00 PM,89,76,1,Wed,1
3:14:00 PM,89,76,1,Wed,1
3:16:00 PM,89,76,1,Wed,1
3:18:00 PM,89,76,1,Wed,1
3:20:00 PM,89,76,1,Wed,1
3:22:00 PM,89,76,1,Wed,1
3:24:00 PM,89,76,1,Wed,1
3:26:00 PM,89,76,1,Wed,1
3:28:00 PM,89,76,1,Wed,1
3:30:00 PM,89,76,1,Wed,1
3:32:00 PM,89,76,1,Wed,1
3:34:00 PM,89,76,1,Wed,1
3:36:00 PM,89,76,1,Wed,1
